evals.q.250.	_.circularPointsAiming.10.3.ga.best.fitness	_.circularPointsAiming.10.3.ga.best.fitness.min	_.circularPointsAiming.10.3.ga.best.fitness.max	_.circularPointsAiming.10.3.ga.33.best.fitness	_.circularPointsAiming.10.3.ga.33.best.fitness.min	_.circularPointsAiming.10.3.ga.33.best.fitness.max	_.circularPointsAiming.10.3.pso.best.fitness	_.circularPointsAiming.10.3.pso.best.fitness.min	_.circularPointsAiming.10.3.pso.best.fitness.max	_.circularPointsAiming.10.3.de.best.fitness	_.circularPointsAiming.10.3.de.best.fitness.min	_.circularPointsAiming.10.3.de.best.fitness.max	_.circularPointsAiming.10.3.me.2.best.fitness	_.circularPointsAiming.10.3.me.2.best.fitness.min	_.circularPointsAiming.10.3.me.2.best.fitness.max	_.circularPointsAiming.10.3.cabea.e.11.best.fitness	_.circularPointsAiming.10.3.cabea.e.11.best.fitness.min	_.circularPointsAiming.10.3.cabea.e.11.best.fitness.max	_.circularPointsAiming.10.3.cabea.cc.11.best.fitness	_.circularPointsAiming.10.3.cabea.cc.11.best.fitness.min	_.circularPointsAiming.10.3.cabea.cc.11.best.fitness.max	_.circularPointsAiming.10.3.cabea.e.21.best.fitness	_.circularPointsAiming.10.3.cabea.e.21.best.fitness.min	_.circularPointsAiming.10.3.cabea.e.21.best.fitness.max	_.circularPointsAiming.10.3.cabea.cc.21.best.fitness	_.circularPointsAiming.10.3.cabea.cc.21.best.fitness.min	_.circularPointsAiming.10.3.cabea.cc.21.best.fitness.max
3.400e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	1.321e-10	5.456e-11	1.823e-10	4.152e-01	8.799e-02	1.023e+00	4.061e-01	3.811e-01	4.334e-01	3.358e-01	3.054e-01	3.731e-01	3.102e-01	2.920e-01	3.344e-01	3.854e-01	3.545e-01	4.107e-01	3.663e-01	3.427e-01	4.052e-01
3.425e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	1.097e-10	4.066e-11	1.599e-10	4.152e-01	8.799e-02	1.023e+00	4.061e-01	3.745e-01	4.334e-01	3.358e-01	3.054e-01	3.731e-01	3.102e-01	2.920e-01	3.344e-01	nan	nan	nan	3.663e-01	3.427e-01	4.052e-01
3.450e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	9.583e-11	3.668e-11	1.457e-10	4.152e-01	8.799e-02	1.023e+00	4.061e-01	3.745e-01	4.334e-01	3.358e-01	3.054e-01	3.731e-01	3.102e-01	2.920e-01	3.344e-01	3.854e-01	3.545e-01	4.107e-01	3.663e-01	3.369e-01	4.052e-01
3.475e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	8.452e-11	3.554e-11	1.282e-10	4.152e-01	8.799e-02	1.023e+00	4.061e-01	3.745e-01	4.334e-01	3.358e-01	3.054e-01	3.731e-01	3.102e-01	2.920e-01	3.344e-01	3.854e-01	3.545e-01	4.107e-01	3.644e-01	3.362e-01	4.052e-01
3.500e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	6.701e-11	2.768e-11	1.150e-10	4.152e-01	8.799e-02	1.023e+00	4.061e-01	3.745e-01	4.334e-01	3.358e-01	3.054e-01	3.731e-01	3.102e-01	2.920e-01	3.344e-01	nan	nan	nan	nan	nan	nan
3.525e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	5.500e-11	2.401e-11	9.926e-11	4.152e-01	8.799e-02	1.023e+00	4.052e-01	3.745e-01	4.304e-01	3.358e-01	3.054e-01	3.731e-01	3.071e-01	2.920e-01	3.344e-01	3.853e-01	3.545e-01	4.017e-01	3.644e-01	3.362e-01	4.052e-01
3.550e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	4.157e-11	2.129e-11	7.890e-11	4.152e-01	8.799e-02	1.023e+00	4.052e-01	3.745e-01	4.285e-01	3.358e-01	3.054e-01	3.731e-01	3.071e-01	2.778e-01	3.325e-01	nan	nan	nan	3.644e-01	3.362e-01	4.052e-01
3.575e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	3.252e-11	1.851e-11	6.309e-11	4.152e-01	8.799e-02	1.023e+00	4.052e-01	3.745e-01	4.285e-01	3.358e-01	3.054e-01	3.731e-01	3.071e-01	2.778e-01	3.325e-01	3.837e-01	3.392e-01	4.017e-01	3.604e-01	3.207e-01	4.052e-01
3.600e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	3.129e-11	1.632e-11	5.728e-11	4.152e-01	8.799e-02	1.023e+00	4.052e-01	3.745e-01	4.285e-01	3.358e-01	3.054e-01	3.731e-01	3.071e-01	2.778e-01	3.325e-01	nan	nan	nan	nan	nan	nan
3.625e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	2.798e-11	1.482e-11	5.096e-11	4.152e-01	8.799e-02	1.023e+00	4.052e-01	3.745e-01	4.273e-01	3.358e-01	3.054e-01	3.731e-01	3.069e-01	2.769e-01	3.325e-01	3.837e-01	3.392e-01	4.017e-01	3.604e-01	3.207e-01	4.052e-01
3.650e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	2.215e-11	1.198e-11	4.844e-11	4.152e-01	8.799e-02	1.023e+00	4.052e-01	3.745e-01	4.257e-01	3.358e-01	3.054e-01	3.731e-01	3.069e-01	2.769e-01	3.325e-01	3.837e-01	3.392e-01	4.017e-01	3.604e-01	3.207e-01	4.052e-01
3.675e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	2.010e-11	1.075e-11	4.581e-11	4.152e-01	8.799e-02	1.023e+00	4.052e-01	3.740e-01	4.257e-01	3.358e-01	3.054e-01	3.641e-01	3.069e-01	2.769e-01	3.325e-01	nan	nan	nan	3.604e-01	3.207e-01	3.916e-01
3.700e+04	3.021e-01	2.731e-01	3.182e-01	2.976e-01	2.744e-01	3.205e-01	1.511e-11	8.672e-12	3.953e-11	4.152e-01	8.799e-02	1.023e+00	4.013e-01	3.740e-01	4.242e-01	3.358e-01	3.054e-01	3.641e-01	3.050e-01	2.737e-01	3.325e-01	3.837e-01	3.392e-01	4.017e-01	nan	nan	nan
3.725e+04	2.987e-01	2.584e-01	3.182e-01	2.976e-01	2.744e-01	3.173e-01	1.453e-11	7.195e-12	3.617e-11	4.152e-01	8.799e-02	1.023e+00	4.013e-01	3.740e-01	4.179e-01	3.358e-01	3.054e-01	3.641e-01	3.050e-01	2.737e-01	3.325e-01	nan	nan	nan	3.604e-01	3.207e-01	3.821e-01
3.750e+04	2.987e-01	2.584e-01	3.182e-01	2.976e-01	2.744e-01	3.173e-01	1.238e-11	6.212e-12	2.815e-11	4.152e-01	8.799e-02	1.023e+00	4.013e-01	3.740e-01	4.179e-01	3.358e-01	3.054e-01	3.641e-01	3.050e-01	2.737e-01	3.325e-01	3.837e-01	3.392e-01	4.017e-01	3.604e-01	3.207e-01	3.821e-01
3.775e+04	2.987e-01	2.584e-01	3.182e-01	2.976e-01	2.744e-01	3.164e-01	1.110e-11	5.304e-12	2.453e-11	4.152e-01	8.799e-02	1.023e+00	4.013e-01	3.740e-01	4.179e-01	3.358e-01	3.054e-01	3.641e-01	3.047e-01	2.737e-01	3.325e-01	nan	nan	nan	3.604e-01	3.207e-01	3.821e-01
3.800e+04	2.987e-01	2.584e-01	3.182e-01	2.976e-01	2.744e-01	3.164e-01	9.064e-12	3.946e-12	2.085e-11	4.152e-01	8.799e-02	1.023e+00	4.013e-01	3.740e-01	4.179e-01	3.358e-01	3.054e-01	3.641e-01	3.047e-01	2.737e-01	3.325e-01	3.811e-01	3.332e-01	4.017e-01	nan	nan	nan
3.825e+04	2.987e-01	2.584e-01	3.182e-01	2.976e-01	2.744e-01	3.164e-01	7.834e-12	3.641e-12	1.607e-11	4.152e-01	8.799e-02	1.023e+00	4.013e-01	3.740e-01	4.179e-01	3.358e-01	3.054e-01	3.641e-01	3.047e-01	2.737e-01	3.325e-01	3.811e-01	3.332e-01	4.017e-01	3.604e-01	3.207e-01	3.821e-01
3.850e+04	2.987e-01	2.584e-01	3.132e-01	2.976e-01	2.744e-01	3.164e-01	7.000e-12	3.166e-12	1.267e-11	4.152e-01	8.799e-02	1.023e+00	3.953e-01	3.722e-01	4.179e-01	3.358e-01	3.054e-01	3.641e-01	3.047e-01	2.737e-01	3.325e-01	nan	nan	nan	3.604e-01	3.207e-01	3.821e-01
3.875e+04	2.987e-01	2.584e-01	3.132e-01	2.976e-01	2.744e-01	3.164e-01	6.291e-12	2.392e-12	1.128e-11	4.152e-01	8.799e-02	1.023e+00	3.953e-01	3.722e-01	4.179e-01	3.358e-01	3.054e-01	3.641e-01	3.047e-01	2.737e-01	3.325e-01	3.811e-01	3.332e-01	4.017e-01	3.558e-01	3.109e-01	3.821e-01
3.900e+04	2.987e-01	2.584e-01	3.132e-01	2.976e-01	2.744e-01	3.164e-01	4.598e-12	2.338e-12	9.375e-12	4.152e-01	8.799e-02	1.023e+00	3.953e-01	3.722e-01	4.179e-01	3.358e-01	3.054e-01	3.641e-01	3.047e-01	2.737e-01	3.325e-01	nan	nan	nan	nan	nan	nan
3.925e+04	2.987e-01	2.584e-01	3.132e-01	2.976e-01	2.744e-01	3.164e-01	4.047e-12	2.011e-12	8.622e-12	4.152e-01	8.799e-02	1.023e+00	3.953e-01	3.722e-01	4.179e-01	3.352e-01	3.054e-01	3.641e-01	3.047e-01	2.737e-01	3.325e-01	3.811e-01	3.332e-01	3.998e-01	3.558e-01	3.028e-01	3.821e-01
3.950e+04	2.987e-01	2.584e-01	3.132e-01	2.976e-01	2.744e-01	3.164e-01	3.172e-12	1.426e-12	7.809e-12	4.152e-01	8.799e-02	1.023e+00	3.953e-01	3.722e-01	4.179e-01	3.352e-01	3.054e-01	3.596e-01	3.047e-01	2.737e-01	3.325e-01	nan	nan	nan	3.558e-01	3.028e-01	3.821e-01
3.975e+04	2.987e-01	2.584e-01	3.132e-01	2.976e-01	2.744e-01	3.164e-01	2.967e-12	1.236e-12	7.245e-12	4.152e-01	8.799e-02	1.023e+00	3.953e-01	3.722e-01	4.179e-01	3.347e-01	3.009e-01	3.582e-01	3.047e-01	2.737e-01	3.325e-01	3.811e-01	3.332e-01	3.998e-01	3.558e-01	3.028e-01	3.821e-01
4.000e+04	2.987e-01	2.584e-01	3.132e-01	2.976e-01	2.744e-01	3.164e-01	2.301e-12	1.090e-12	5.908e-12	4.152e-01	8.799e-02	1.023e+00	3.953e-01	3.722e-01	4.179e-01	3.347e-01	3.009e-01	3.582e-01	3.047e-01	2.737e-01	3.325e-01	nan	nan	nan	nan	nan	nan
4.025e+04	2.987e-01	2.584e-01	3.132e-01	2.975e-01	2.744e-01	3.164e-01	1.763e-12	8.851e-13	4.935e-12	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.722e-01	4.111e-01	3.347e-01	3.009e-01	3.582e-01	3.047e-01	2.737e-01	3.325e-01	3.811e-01	3.332e-01	3.998e-01	3.558e-01	3.028e-01	3.821e-01
4.050e+04	2.987e-01	2.584e-01	3.132e-01	2.975e-01	2.734e-01	3.159e-01	1.508e-12	7.752e-13	4.125e-12	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.722e-01	4.111e-01	3.302e-01	3.009e-01	3.582e-01	3.047e-01	2.737e-01	3.325e-01	3.811e-01	3.332e-01	3.998e-01	3.558e-01	3.028e-01	3.821e-01
4.075e+04	2.987e-01	2.584e-01	3.132e-01	2.975e-01	2.734e-01	3.159e-01	1.290e-12	7.308e-13	3.839e-12	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.714e-01	4.111e-01	3.285e-01	2.980e-01	3.519e-01	3.047e-01	2.737e-01	3.325e-01	nan	nan	nan	3.490e-01	2.998e-01	3.770e-01
4.100e+04	2.987e-01	2.584e-01	3.132e-01	2.975e-01	2.641e-01	3.159e-01	1.064e-12	6.392e-13	3.134e-12	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.714e-01	4.108e-01	3.285e-01	2.980e-01	3.519e-01	3.047e-01	2.737e-01	3.325e-01	3.811e-01	3.332e-01	3.998e-01	nan	nan	nan
4.125e+04	2.987e-01	2.584e-01	3.132e-01	2.975e-01	2.641e-01	3.159e-01	9.330e-13	5.171e-13	2.320e-12	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.714e-01	4.108e-01	3.285e-01	2.980e-01	3.491e-01	3.047e-01	2.737e-01	3.325e-01	nan	nan	nan	3.490e-01	2.998e-01	3.770e-01
4.150e+04	2.987e-01	2.584e-01	3.132e-01	2.975e-01	2.641e-01	3.159e-01	8.476e-13	3.793e-13	1.845e-12	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.714e-01	4.108e-01	3.285e-01	2.980e-01	3.491e-01	3.047e-01	2.737e-01	3.273e-01	3.804e-01	3.332e-01	3.917e-01	3.490e-01	2.998e-01	3.770e-01
4.175e+04	2.987e-01	2.584e-01	3.132e-01	2.975e-01	2.641e-01	3.159e-01	7.751e-13	3.612e-13	1.540e-12	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.714e-01	4.108e-01	3.285e-01	2.980e-01	3.491e-01	3.047e-01	2.737e-01	3.273e-01	nan	nan	nan	3.490e-01	2.998e-01	3.770e-01
4.200e+04	2.987e-01	2.584e-01	3.132e-01	2.975e-01	2.641e-01	3.159e-01	6.827e-13	3.074e-13	1.109e-12	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.518e-01	4.108e-01	3.285e-01	2.980e-01	3.491e-01	3.047e-01	2.737e-01	3.273e-01	3.804e-01	3.332e-01	3.917e-01	3.478e-01	2.998e-01	3.760e-01
4.225e+04	2.987e-01	2.584e-01	3.132e-01	2.975e-01	2.641e-01	3.159e-01	5.248e-13	2.769e-13	9.377e-13	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.518e-01	4.108e-01	3.285e-01	2.968e-01	3.491e-01	3.047e-01	2.737e-01	3.273e-01	3.763e-01	3.332e-01	3.917e-01	nan	nan	nan
4.250e+04	2.984e-01	2.584e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	4.441e-13	2.260e-13	7.757e-13	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.518e-01	4.108e-01	3.285e-01	2.968e-01	3.491e-01	3.015e-01	2.737e-01	3.273e-01	nan	nan	nan	3.478e-01	2.998e-01	3.760e-01
4.275e+04	2.984e-01	2.584e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	3.906e-13	2.065e-13	6.744e-13	4.152e-01	8.799e-02	1.023e+00	3.891e-01	3.518e-01	4.108e-01	3.285e-01	2.968e-01	3.491e-01	3.015e-01	2.737e-01	3.273e-01	3.763e-01	3.332e-01	3.917e-01	3.478e-01	2.998e-01	3.760e-01
4.300e+04	2.984e-01	2.584e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	3.344e-13	1.625e-13	6.401e-13	4.152e-01	8.799e-02	1.023e+00	3.870e-01	3.518e-01	4.108e-01	3.285e-01	2.907e-01	3.491e-01	3.015e-01	2.737e-01	3.273e-01	nan	nan	nan	3.478e-01	2.998e-01	3.760e-01
4.325e+04	2.984e-01	2.584e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	2.755e-13	1.281e-13	5.614e-13	4.152e-01	8.799e-02	1.023e+00	3.863e-01	3.518e-01	4.061e-01	3.285e-01	2.907e-01	3.491e-01	3.015e-01	2.737e-01	3.273e-01	3.741e-01	3.332e-01	3.880e-01	nan	nan	nan
4.350e+04	2.984e-01	2.584e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	2.329e-13	1.094e-13	4.424e-13	4.152e-01	8.799e-02	1.023e+00	3.863e-01	3.453e-01	4.061e-01	3.285e-01	2.832e-01	3.439e-01	3.015e-01	2.737e-01	3.148e-01	nan	nan	nan	3.478e-01	2.998e-01	3.760e-01
4.375e+04	2.984e-01	2.584e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	1.963e-13	9.232e-14	3.697e-13	4.152e-01	8.799e-02	1.023e+00	3.863e-01	3.453e-01	4.061e-01	3.285e-01	2.832e-01	3.439e-01	3.015e-01	2.737e-01	3.148e-01	3.741e-01	3.332e-01	3.880e-01	3.478e-01	2.998e-01	3.760e-01
4.400e+04	2.984e-01	2.584e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	1.644e-13	8.325e-14	3.169e-13	4.152e-01	8.799e-02	1.023e+00	3.863e-01	3.453e-01	4.061e-01	3.285e-01	2.832e-01	3.439e-01	3.015e-01	2.737e-01	3.148e-01	3.741e-01	3.332e-01	3.880e-01	3.478e-01	2.998e-01	3.760e-01
4.425e+04	2.984e-01	2.584e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	1.457e-13	7.144e-14	2.825e-13	4.152e-01	8.799e-02	1.023e+00	3.863e-01	3.453e-01	4.061e-01	3.285e-01	2.832e-01	3.439e-01	3.015e-01	2.737e-01	3.148e-01	nan	nan	nan	nan	nan	nan
4.450e+04	2.984e-01	2.554e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	1.241e-13	5.392e-14	2.262e-13	4.152e-01	8.799e-02	1.023e+00	3.863e-01	3.453e-01	4.061e-01	3.285e-01	2.832e-01	3.439e-01	3.015e-01	2.737e-01	3.148e-01	3.741e-01	3.332e-01	3.880e-01	3.478e-01	2.998e-01	3.760e-01
4.475e+04	2.984e-01	2.554e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	1.187e-13	5.154e-14	1.987e-13	4.152e-01	8.799e-02	1.023e+00	3.857e-01	3.453e-01	4.061e-01	3.285e-01	2.832e-01	3.439e-01	3.015e-01	2.737e-01	3.148e-01	nan	nan	nan	3.427e-01	2.998e-01	3.760e-01
4.500e+04	2.984e-01	2.554e-01	3.105e-01	2.975e-01	2.641e-01	3.159e-01	9.535e-14	3.650e-14	1.805e-13	4.152e-01	8.799e-02	1.023e+00	3.857e-01	3.453e-01	4.061e-01	3.216e-01	2.832e-01	3.427e-01	3.015e-01	2.737e-01	3.148e-01	3.710e-01	3.332e-01	3.811e-01	3.427e-01	2.998e-01	3.760e-01
4.525e+04	2.984e-01	2.554e-01	3.105e-01	2.975e-01	2.532e-01	3.159e-01	7.535e-14	3.396e-14	1.488e-13	4.152e-01	8.799e-02	1.023e+00	3.857e-01	3.453e-01	4.061e-01	3.216e-01	2.832e-01	3.381e-01	3.015e-01	2.737e-01	3.148e-01	nan	nan	nan	nan	nan	nan
4.550e+04	2.984e-01	2.554e-01	3.105e-01	2.975e-01	2.532e-01	3.159e-01	6.450e-14	3.132e-14	1.262e-13	4.152e-01	8.799e-02	1.023e+00	3.857e-01	3.453e-01	4.061e-01	3.216e-01	2.832e-01	3.381e-01	3.015e-01	2.737e-01	3.148e-01	3.710e-01	3.332e-01	3.811e-01	3.427e-01	2.998e-01	3.760e-01
4.575e+04	2.984e-01	2.554e-01	3.105e-01	2.975e-01	2.532e-01	3.159e-01	4.956e-14	2.668e-14	1.089e-13	4.152e-01	8.799e-02	1.023e+00	3.811e-01	3.453e-01	4.061e-01	3.216e-01	2.832e-01	3.381e-01	3.015e-01	2.737e-01	3.148e-01	3.710e-01	3.332e-01	3.811e-01	3.427e-01	2.998e-01	3.760e-01
4.600e+04	2.978e-01	2.554e-01	3.104e-01	2.975e-01	2.532e-01	3.079e-01	4.286e-14	2.086e-14	8.360e-14	4.152e-01	8.799e-02	1.023e+00	3.811e-01	3.453e-01	4.061e-01	3.216e-01	2.832e-01	3.381e-01	3.015e-01	2.737e-01	3.148e-01	nan	nan	nan	3.427e-01	2.998e-01	3.760e-01
4.625e+04	2.978e-01	2.554e-01	3.104e-01	2.975e-01	2.532e-01	3.079e-01	3.458e-14	1.565e-14	6.926e-14	4.152e-01	8.799e-02	1.023e+00	3.811e-01	3.453e-01	4.061e-01	3.216e-01	2.832e-01	3.381e-01	3.015e-01	2.737e-01	3.148e-01	3.710e-01	3.332e-01	3.811e-01	nan	nan	nan
4.650e+04	2.978e-01	2.554e-01	3.104e-01	2.975e-01	2.532e-01	3.079e-01	3.043e-14	1.376e-14	5.327e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.453e-01	4.061e-01	3.174e-01	2.832e-01	3.381e-01	3.015e-01	2.737e-01	3.148e-01	nan	nan	nan	3.427e-01	2.998e-01	3.760e-01
4.675e+04	2.978e-01	2.554e-01	3.104e-01	2.975e-01	2.532e-01	3.079e-01	2.620e-14	1.343e-14	4.378e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.430e-01	4.052e-01	3.174e-01	2.832e-01	3.381e-01	3.015e-01	2.737e-01	3.148e-01	3.618e-01	3.319e-01	3.808e-01	3.427e-01	2.998e-01	3.760e-01
4.700e+04	2.978e-01	2.554e-01	3.104e-01	2.975e-01	2.532e-01	3.079e-01	2.088e-14	9.668e-15	3.613e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.430e-01	4.052e-01	3.174e-01	2.832e-01	3.381e-01	3.015e-01	2.737e-01	3.148e-01	nan	nan	nan	3.427e-01	2.998e-01	3.760e-01
4.725e+04	2.978e-01	2.539e-01	3.104e-01	2.975e-01	2.532e-01	3.079e-01	1.765e-14	8.256e-15	2.727e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.430e-01	4.052e-01	3.132e-01	2.806e-01	3.358e-01	3.015e-01	2.737e-01	3.148e-01	3.618e-01	3.297e-01	3.808e-01	nan	nan	nan
4.750e+04	2.978e-01	2.539e-01	3.104e-01	2.878e-01	2.532e-01	3.079e-01	1.475e-14	6.963e-15	2.153e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.430e-01	4.052e-01	3.132e-01	2.806e-01	3.358e-01	3.015e-01	2.737e-01	3.148e-01	nan	nan	nan	3.427e-01	2.998e-01	3.760e-01
4.775e+04	2.978e-01	2.539e-01	3.104e-01	2.878e-01	2.532e-01	3.079e-01	1.150e-14	6.295e-15	2.018e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.430e-01	4.052e-01	3.132e-01	2.806e-01	3.358e-01	3.015e-01	2.737e-01	3.148e-01	3.578e-01	3.247e-01	3.786e-01	3.369e-01	2.973e-01	3.604e-01
4.800e+04	2.978e-01	2.539e-01	3.104e-01	2.878e-01	2.532e-01	3.079e-01	1.097e-14	5.405e-15	1.742e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.430e-01	4.052e-01	3.132e-01	2.806e-01	3.358e-01	3.015e-01	2.737e-01	3.148e-01	3.578e-01	3.247e-01	3.786e-01	3.369e-01	2.973e-01	3.604e-01
4.825e+04	2.949e-01	2.539e-01	3.080e-01	2.878e-01	2.532e-01	3.079e-01	8.939e-15	4.977e-15	1.629e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.430e-01	4.052e-01	3.132e-01	2.806e-01	3.358e-01	2.985e-01	2.737e-01	3.113e-01	nan	nan	nan	3.369e-01	2.973e-01	3.604e-01
4.850e+04	2.949e-01	2.539e-01	3.080e-01	2.878e-01	2.532e-01	3.079e-01	7.675e-15	3.665e-15	1.450e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.430e-01	4.052e-01	3.132e-01	2.806e-01	3.358e-01	2.985e-01	2.737e-01	3.111e-01	3.578e-01	3.247e-01	3.763e-01	nan	nan	nan
4.875e+04	2.949e-01	2.539e-01	3.080e-01	2.878e-01	2.532e-01	3.072e-01	6.733e-15	3.299e-15	1.252e-14	4.152e-01	8.799e-02	1.023e+00	3.804e-01	3.430e-01	4.052e-01	3.132e-01	2.806e-01	3.358e-01	2.985e-01	2.737e-01	3.111e-01	nan	nan	nan	3.369e-01	2.973e-01	3.604e-01
4.900e+04	2.949e-01	2.539e-01	3.080e-01	2.878e-01	2.532e-01	3.072e-01	5.444e-15	2.885e-15	1.018e-14	4.152e-01	8.799e-02	1.023e+00	3.798e-01	3.430e-01	4.013e-01	3.132e-01	2.806e-01	3.358e-01	2.980e-01	2.616e-01	3.102e-01	3.545e-01	3.068e-01	3.763e-01	3.369e-01	2.973e-01	3.604e-01
4.925e+04	2.949e-01	2.539e-01	3.080e-01	2.860e-01	2.532e-01	3.072e-01	4.790e-15	2.343e-15	9.641e-15	4.152e-01	8.799e-02	1.023e+00	3.798e-01	3.370e-01	3.975e-01	3.105e-01	2.806e-01	3.358e-01	2.980e-01	2.616e-01	3.102e-01	nan	nan	nan	3.369e-01	2.973e-01	3.604e-01
4.950e+04	2.949e-01	2.539e-01	3.080e-01	2.860e-01	2.532e-01	3.072e-01	4.039e-15	1.916e-15	7.806e-15	4.152e-01	8.799e-02	1.023e+00	3.798e-01	3.370e-01	3.975e-01	3.105e-01	2.806e-01	3.358e-01	2.951e-01	2.616e-01	3.102e-01	3.545e-01	3.068e-01	3.763e-01	nan	nan	nan
4.975e+04	2.949e-01	2.539e-01	3.080e-01	2.860e-01	2.532e-01	3.072e-01	3.666e-15	1.575e-15	5.381e-15	4.152e-01	8.799e-02	1.023e+00	3.798e-01	3.370e-01	3.975e-01	3.105e-01	2.806e-01	3.358e-01	2.951e-01	2.616e-01	3.071e-01	3.417e-01	3.068e-01	3.749e-01	3.369e-01	2.973e-01	3.604e-01
5.000e+04	2.913e-01	2.535e-01	3.049e-01	2.860e-01	2.532e-01	3.072e-01	2.924e-15	1.435e-15	5.422e-15	4.152e-01	8.799e-02	1.023e+00	3.798e-01	3.370e-01	3.975e-01	3.105e-01	2.806e-01	3.358e-01	2.951e-01	2.616e-01	3.071e-01	nan	nan	nan	3.369e-01	2.973e-01	3.573e-01
5.025e+04	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.417e-01	3.068e-01	3.749e-01	nan	nan	nan
