evals.q.250.	_.mt.25.3.ga.all.each.solution.overall.target.distance	_.mt.25.3.ga.all.each.solution.overall.target.distance.min	_.mt.25.3.ga.all.each.solution.overall.target.distance.max	_.mt.25.3.ga.33.all.each.solution.overall.target.distance	_.mt.25.3.ga.33.all.each.solution.overall.target.distance.min	_.mt.25.3.ga.33.all.each.solution.overall.target.distance.max	_.mt.25.3.me.2.all.each.solution.overall.target.distance	_.mt.25.3.me.2.all.each.solution.overall.target.distance.min	_.mt.25.3.me.2.all.each.solution.overall.target.distance.max	_.mt.25.3.cabea.e.11.all.each.solution.overall.target.distance	_.mt.25.3.cabea.e.11.all.each.solution.overall.target.distance.min	_.mt.25.3.cabea.e.11.all.each.solution.overall.target.distance.max	_.mt.25.3.cabea.cc.11.all.each.solution.overall.target.distance	_.mt.25.3.cabea.cc.11.all.each.solution.overall.target.distance.min	_.mt.25.3.cabea.cc.11.all.each.solution.overall.target.distance.max	_.mt.25.3.cabea.e.21.all.each.solution.overall.target.distance	_.mt.25.3.cabea.e.21.all.each.solution.overall.target.distance.min	_.mt.25.3.cabea.e.21.all.each.solution.overall.target.distance.max	_.mt.25.3.cabea.cc.21.all.each.solution.overall.target.distance	_.mt.25.3.cabea.cc.21.all.each.solution.overall.target.distance.min	_.mt.25.3.cabea.cc.21.all.each.solution.overall.target.distance.max
4.425e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	nan	nan	nan
4.450e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	8.000e-02	6.667e-02	9.333e-02	1.333e-02	1.333e-02	2.667e-02
4.475e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.333e-02	1.333e-02	2.667e-02
4.500e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	8.000e-02	5.333e-02	9.333e-02	1.333e-02	1.333e-02	2.667e-02
4.525e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	nan	nan	nan
4.550e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	8.000e-02	5.333e-02	9.333e-02	1.333e-02	1.333e-02	2.667e-02
4.575e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	8.000e-02	5.333e-02	8.000e-02	1.333e-02	1.333e-02	2.667e-02
4.600e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.333e-02	1.333e-02	2.667e-02
4.625e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	8.000e-02	5.333e-02	8.000e-02	nan	nan	nan
4.650e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.333e-02	1.333e-02	2.667e-02
4.675e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	6.667e-02	5.333e-02	8.000e-02	1.333e-02	1.333e-02	2.667e-02
4.700e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.333e-02	1.333e-02	2.667e-02
4.725e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	6.667e-02	5.333e-02	8.000e-02	nan	nan	nan
4.750e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.333e-02	0.000e+00	2.667e-02
4.775e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.867e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	5.333e-02	4.000e-02	8.000e-02	1.333e-02	0.000e+00	2.667e-02
4.800e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.733e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	5.333e-02	4.000e-02	6.667e-02	1.333e-02	0.000e+00	2.667e-02
4.825e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.733e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.333e-02	0.000e+00	2.667e-02
4.850e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.733e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	5.333e-02	4.000e-02	6.667e-02	nan	nan	nan
4.875e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.733e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.333e-02	0.000e+00	2.667e-02
4.900e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.733e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	5.333e-02	4.000e-02	6.667e-02	1.333e-02	0.000e+00	1.333e-02
4.925e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.733e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.333e-02	0.000e+00	1.333e-02
4.950e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.733e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	5.333e-02	4.000e-02	5.333e-02	nan	nan	nan
4.975e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.733e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	5.333e-02	4.000e-02	5.333e-02	1.333e-02	0.000e+00	1.333e-02
5.000e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.533e-01	1.733e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.333e-02	0.000e+00	1.333e-02
5.025e+04	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.333e-02	4.000e-02	5.333e-02	nan	nan	nan
