x	y	0.fitness	0.targets.dist.0.	0.targets.dist.1.	0.targets.dist.2.	5000.fitness	5000.targets.dist.0.	5000.targets.dist.1.	5000.targets.dist.2.	10000.fitness	10000.targets.dist.0.	10000.targets.dist.1.	10000.targets.dist.2.	15000.fitness	15000.targets.dist.0.	15000.targets.dist.1.	15000.targets.dist.2.	20000.fitness	20000.targets.dist.0.	20000.targets.dist.1.	20000.targets.dist.2.	25000.fitness	25000.targets.dist.0.	25000.targets.dist.1.	25000.targets.dist.2.	30000.fitness	30000.targets.dist.0.	30000.targets.dist.1.	30000.targets.dist.2.	40000.fitness	40000.targets.dist.0.	40000.targets.dist.1.	40000.targets.dist.2.	50000.fitness	50000.targets.dist.0.	50000.targets.dist.1.	50000.targets.dist.2.
5	2	5.398e+00	6.251e+00	5.398e+00	7.094e+00	3.463e+00	4.904e+00	3.463e+00	7.189e+00	2.205e+00	4.922e+00	2.205e+00	6.452e+00	1.925e+00	5.832e+00	1.925e+00	7.315e+00	1.661e+00	5.628e+00	1.661e+00	7.359e+00	1.661e+00	5.628e+00	1.661e+00	7.359e+00	1.611e+00	5.244e+00	1.611e+00	7.145e+00	1.342e+00	5.238e+00	1.342e+00	6.384e+00	1.339e+00	5.210e+00	1.339e+00	6.113e+00
5	3	6.162e+00	6.938e+00	6.162e+00	9.085e+00	3.758e+00	5.358e+00	3.758e+00	5.947e+00	2.327e+00	5.205e+00	2.327e+00	6.598e+00	1.790e+00	5.874e+00	1.790e+00	7.054e+00	1.790e+00	5.874e+00	1.790e+00	7.054e+00	1.790e+00	5.874e+00	1.790e+00	7.054e+00	1.790e+00	5.874e+00	1.790e+00	7.054e+00	1.448e+00	5.000e+00	1.448e+00	6.568e+00	1.242e+00	4.990e+00	1.242e+00	6.367e+00
5	4	5.460e+00	5.747e+00	5.460e+00	7.317e+00	2.758e+00	4.518e+00	2.758e+00	6.585e+00	2.118e+00	4.716e+00	2.118e+00	6.202e+00	1.909e+00	5.071e+00	1.909e+00	6.699e+00	1.865e+00	5.539e+00	1.865e+00	7.265e+00	1.613e+00	5.539e+00	1.613e+00	6.723e+00	1.613e+00	5.539e+00	1.613e+00	6.723e+00	1.586e+00	5.455e+00	1.586e+00	6.500e+00	1.586e+00	5.455e+00	1.586e+00	6.500e+00
5	5	6.431e+00	7.010e+00	6.431e+00	7.910e+00	3.079e+00	4.973e+00	3.079e+00	6.851e+00	2.245e+00	4.491e+00	2.245e+00	5.853e+00	1.772e+00	4.738e+00	1.772e+00	6.125e+00	1.635e+00	4.944e+00	1.635e+00	6.255e+00	1.635e+00	4.944e+00	1.635e+00	6.255e+00	1.532e+00	5.141e+00	1.532e+00	6.347e+00	1.345e+00	4.897e+00	1.345e+00	6.471e+00	1.345e+00	4.897e+00	1.345e+00	6.471e+00
5	6	6.191e+00	6.612e+00	6.191e+00	7.951e+00	2.880e+00	5.142e+00	2.880e+00	6.528e+00	2.020e+00	4.580e+00	2.020e+00	6.286e+00	1.737e+00	5.065e+00	1.737e+00	6.194e+00	1.737e+00	5.065e+00	1.737e+00	6.194e+00	1.737e+00	5.065e+00	1.737e+00	6.194e+00	1.737e+00	5.065e+00	1.737e+00	6.194e+00	1.402e+00	5.283e+00	1.402e+00	6.128e+00	1.402e+00	5.283e+00	1.402e+00	6.128e+00
5	7	5.653e+00	6.526e+00	5.653e+00	7.623e+00	2.869e+00	5.845e+00	2.869e+00	7.259e+00	2.402e+00	5.268e+00	2.402e+00	6.945e+00	1.875e+00	5.558e+00	1.875e+00	6.734e+00	1.875e+00	5.558e+00	1.875e+00	6.734e+00	1.875e+00	5.558e+00	1.875e+00	6.734e+00	1.482e+00	5.531e+00	1.482e+00	6.767e+00	1.482e+00	5.531e+00	1.482e+00	6.767e+00	1.482e+00	5.531e+00	1.482e+00	6.767e+00
5	8	6.285e+00	7.007e+00	6.285e+00	8.042e+00	2.507e+00	5.176e+00	2.507e+00	6.898e+00	2.165e+00	5.212e+00	2.165e+00	6.687e+00	1.719e+00	4.819e+00	1.719e+00	5.871e+00	1.692e+00	5.761e+00	1.692e+00	6.716e+00	1.692e+00	5.761e+00	1.692e+00	6.716e+00	1.678e+00	5.509e+00	1.678e+00	6.819e+00	1.465e+00	5.496e+00	1.465e+00	6.793e+00	1.465e+00	5.496e+00	1.465e+00	6.793e+00
5	9	5.766e+00	6.277e+00	5.766e+00	7.578e+00	3.068e+00	5.335e+00	3.068e+00	6.698e+00	2.513e+00	5.248e+00	2.513e+00	6.161e+00	2.096e+00	4.891e+00	2.096e+00	5.881e+00	1.789e+00	5.118e+00	1.789e+00	6.461e+00	1.750e+00	5.004e+00	1.750e+00	6.091e+00	1.680e+00	4.931e+00	1.680e+00	6.116e+00	1.621e+00	5.260e+00	1.621e+00	6.444e+00	1.621e+00	5.260e+00	1.621e+00	6.444e+00
5	10	5.857e+00	6.049e+00	5.857e+00	7.863e+00	3.729e+00	5.944e+00	3.729e+00	7.724e+00	2.446e+00	5.931e+00	2.446e+00	7.333e+00	1.657e+00	5.295e+00	1.657e+00	6.472e+00	1.657e+00	5.295e+00	1.657e+00	6.472e+00	1.657e+00	5.295e+00	1.657e+00	6.472e+00	1.620e+00	5.276e+00	1.620e+00	6.699e+00	1.406e+00	4.563e+00	1.406e+00	6.372e+00	1.406e+00	4.563e+00	1.406e+00	6.372e+00
6	0	6.212e+00	6.549e+00	6.212e+00	7.903e+00	3.829e+00	5.364e+00	3.829e+00	6.859e+00	2.776e+00	5.197e+00	2.776e+00	7.059e+00	2.158e+00	5.474e+00	2.158e+00	7.259e+00	1.704e+00	4.592e+00	1.704e+00	6.223e+00	1.376e+00	5.152e+00	1.376e+00	6.547e+00	1.376e+00	5.152e+00	1.376e+00	6.547e+00	1.363e+00	4.759e+00	1.363e+00	6.709e+00	1.363e+00	4.759e+00	1.363e+00	6.709e+00
