evals.q.250.	_.circularPointsAiming.25.3.ga.best.fitness	_.circularPointsAiming.25.3.ga.best.fitness.min	_.circularPointsAiming.25.3.ga.best.fitness.max	_.circularPointsAiming.25.3.ga.33.best.fitness	_.circularPointsAiming.25.3.ga.33.best.fitness.min	_.circularPointsAiming.25.3.ga.33.best.fitness.max	_.circularPointsAiming.25.3.pso.best.fitness	_.circularPointsAiming.25.3.pso.best.fitness.min	_.circularPointsAiming.25.3.pso.best.fitness.max	_.circularPointsAiming.25.3.de.best.fitness	_.circularPointsAiming.25.3.de.best.fitness.min	_.circularPointsAiming.25.3.de.best.fitness.max	_.circularPointsAiming.25.3.me.2.best.fitness	_.circularPointsAiming.25.3.me.2.best.fitness.min	_.circularPointsAiming.25.3.me.2.best.fitness.max	_.circularPointsAiming.25.3.cabea.e.11.best.fitness	_.circularPointsAiming.25.3.cabea.e.11.best.fitness.min	_.circularPointsAiming.25.3.cabea.e.11.best.fitness.max	_.circularPointsAiming.25.3.cabea.cc.11.best.fitness	_.circularPointsAiming.25.3.cabea.cc.11.best.fitness.min	_.circularPointsAiming.25.3.cabea.cc.11.best.fitness.max	_.circularPointsAiming.25.3.cabea.e.21.best.fitness	_.circularPointsAiming.25.3.cabea.e.21.best.fitness.min	_.circularPointsAiming.25.3.cabea.e.21.best.fitness.max	_.circularPointsAiming.25.3.cabea.cc.21.best.fitness	_.circularPointsAiming.25.3.cabea.cc.21.best.fitness.min	_.circularPointsAiming.25.3.cabea.cc.21.best.fitness.max
0.000e+00	4.468e+00	4.317e+00	4.701e+00	4.468e+00	4.317e+00	4.701e+00	4.468e+00	4.317e+00	4.701e+00	4.500e+00	4.236e+00	4.743e+00	4.468e+00	4.317e+00	4.701e+00	4.415e+00	4.284e+00	4.630e+00	4.500e+00	4.413e+00	4.739e+00	nan	nan	nan	nan	nan	nan
2.500e+02	3.978e+00	3.735e+00	4.210e+00	4.140e+00	3.942e+00	4.284e+00	4.319e+00	4.084e+00	4.708e+00	3.218e+00	2.908e+00	3.662e+00	4.284e+00	4.070e+00	4.408e+00	4.307e+00	4.203e+00	4.448e+00	4.390e+00	4.189e+00	4.500e+00	nan	nan	nan	4.288e+00	4.181e+00	4.387e+00
5.000e+02	3.216e+00	3.000e+00	3.417e+00	3.393e+00	3.185e+00	3.638e+00	3.571e+00	3.253e+00	3.805e+00	2.259e+00	1.973e+00	2.519e+00	3.959e+00	3.762e+00	4.207e+00	4.203e+00	4.079e+00	4.295e+00	4.068e+00	3.824e+00	4.211e+00	4.288e+00	4.165e+00	4.381e+00	nan	nan	nan
7.500e+02	2.546e+00	2.310e+00	2.681e+00	2.790e+00	2.661e+00	2.916e+00	3.097e+00	2.801e+00	3.323e+00	1.687e+00	1.411e+00	1.950e+00	3.846e+00	3.672e+00	4.027e+00	4.079e+00	3.955e+00	4.200e+00	3.787e+00	3.572e+00	3.905e+00	nan	nan	nan	4.253e+00	4.083e+00	4.311e+00
1.000e+03	2.073e+00	1.883e+00	2.180e+00	2.278e+00	2.185e+00	2.507e+00	2.761e+00	2.519e+00	3.017e+00	1.369e+00	1.117e+00	1.599e+00	3.746e+00	3.639e+00	3.897e+00	3.919e+00	3.785e+00	4.012e+00	3.484e+00	3.296e+00	3.685e+00	4.212e+00	4.027e+00	4.319e+00	4.112e+00	4.000e+00	4.261e+00
1.250e+03	1.712e+00	1.640e+00	1.858e+00	2.040e+00	1.905e+00	2.161e+00	2.584e+00	2.320e+00	2.775e+00	1.172e+00	9.322e-01	1.377e+00	3.639e+00	3.504e+00	3.834e+00	3.639e+00	3.565e+00	3.829e+00	3.253e+00	3.107e+00	3.377e+00	4.128e+00	3.905e+00	4.284e+00	4.000e+00	3.905e+00	4.157e+00
1.500e+03	1.569e+00	1.483e+00	1.656e+00	1.868e+00	1.693e+00	1.915e+00	2.253e+00	2.111e+00	2.496e+00	1.040e+00	8.398e-01	1.252e+00	3.596e+00	3.414e+00	3.716e+00	3.555e+00	3.387e+00	3.637e+00	2.994e+00	2.808e+00	3.188e+00	nan	nan	nan	nan	nan	nan
1.750e+03	1.483e+00	1.438e+00	1.564e+00	1.690e+00	1.632e+00	1.799e+00	2.052e+00	1.914e+00	2.192e+00	9.584e-01	7.772e-01	1.161e+00	3.400e+00	3.260e+00	3.624e+00	3.369e+00	3.252e+00	3.516e+00	2.812e+00	2.707e+00	2.948e+00	4.012e+00	3.855e+00	4.151e+00	3.927e+00	3.837e+00	4.082e+00
2.000e+03	1.406e+00	1.331e+00	1.465e+00	1.616e+00	1.517e+00	1.667e+00	1.870e+00	1.739e+00	2.052e+00	9.138e-01	7.320e-01	1.121e+00	3.336e+00	3.217e+00	3.618e+00	3.265e+00	3.075e+00	3.363e+00	2.738e+00	2.621e+00	2.855e+00	nan	nan	nan	3.884e+00	3.763e+00	4.000e+00
2.250e+03	1.365e+00	1.278e+00	1.406e+00	1.530e+00	1.444e+00	1.632e+00	1.756e+00	1.608e+00	1.878e+00	8.686e-01	6.897e-01	1.090e+00	3.322e+00	3.140e+00	3.616e+00	3.098e+00	2.978e+00	3.252e+00	2.621e+00	2.395e+00	2.715e+00	3.855e+00	3.729e+00	3.991e+00	3.843e+00	3.666e+00	3.906e+00
2.500e+03	1.331e+00	1.217e+00	1.402e+00	1.441e+00	1.370e+00	1.537e+00	1.592e+00	1.489e+00	1.754e+00	8.479e-01	6.678e-01	1.069e+00	3.290e+00	3.128e+00	3.438e+00	3.005e+00	2.882e+00	3.118e+00	2.411e+00	2.253e+00	2.561e+00	nan	nan	nan	nan	nan	nan
2.750e+03	1.300e+00	1.215e+00	1.370e+00	1.414e+00	1.328e+00	1.473e+00	1.512e+00	1.414e+00	1.635e+00	8.400e-01	6.490e-01	1.058e+00	3.282e+00	3.123e+00	3.434e+00	2.882e+00	2.727e+00	2.978e+00	2.279e+00	2.134e+00	2.387e+00	3.850e+00	3.669e+00	3.955e+00	3.722e+00	3.521e+00	3.824e+00
3.000e+03	1.249e+00	1.197e+00	1.332e+00	1.370e+00	1.279e+00	1.441e+00	1.416e+00	1.231e+00	1.548e+00	8.326e-01	6.221e-01	1.051e+00	3.195e+00	3.010e+00	3.396e+00	2.755e+00	2.640e+00	2.873e+00	2.184e+00	2.042e+00	2.252e+00	3.740e+00	3.637e+00	3.851e+00	3.629e+00	3.496e+00	3.723e+00
3.250e+03	1.243e+00	1.180e+00	1.314e+00	1.327e+00	1.264e+00	1.397e+00	1.306e+00	1.124e+00	1.455e+00	8.280e-01	6.078e-01	1.046e+00	3.140e+00	2.975e+00	3.304e+00	2.668e+00	2.520e+00	2.813e+00	2.085e+00	1.976e+00	2.174e+00	nan	nan	nan	3.592e+00	3.429e+00	3.644e+00
3.500e+03	1.240e+00	1.172e+00	1.275e+00	1.325e+00	1.262e+00	1.367e+00	1.229e+00	1.050e+00	1.339e+00	8.221e-01	5.970e-01	1.042e+00	3.126e+00	2.906e+00	3.290e+00	2.564e+00	2.385e+00	2.675e+00	1.991e+00	1.916e+00	2.082e+00	3.697e+00	3.563e+00	3.754e+00	3.479e+00	3.341e+00	3.589e+00
3.750e+03	1.223e+00	1.166e+00	1.267e+00	1.319e+00	1.251e+00	1.348e+00	1.133e+00	9.722e-01	1.252e+00	8.167e-01	5.938e-01	1.037e+00	3.054e+00	2.863e+00	3.211e+00	2.421e+00	2.272e+00	2.602e+00	1.893e+00	1.764e+00	2.028e+00	nan	nan	nan	nan	nan	nan
4.000e+03	1.203e+00	1.154e+00	1.252e+00	1.296e+00	1.223e+00	1.342e+00	1.082e+00	9.090e-01	1.199e+00	8.151e-01	5.870e-01	1.034e+00	3.054e+00	2.849e+00	3.211e+00	2.283e+00	2.124e+00	2.411e+00	1.820e+00	1.713e+00	1.965e+00	3.632e+00	3.454e+00	3.740e+00	3.390e+00	3.271e+00	3.497e+00
4.250e+03	1.180e+00	1.120e+00	1.243e+00	1.273e+00	1.184e+00	1.330e+00	1.052e+00	8.697e-01	1.171e+00	8.142e-01	5.737e-01	1.033e+00	3.047e+00	2.799e+00	3.166e+00	2.204e+00	1.986e+00	2.309e+00	1.764e+00	1.689e+00	1.855e+00	nan	nan	nan	3.336e+00	3.257e+00	3.437e+00
4.500e+03	1.176e+00	1.119e+00	1.222e+00	1.255e+00	1.180e+00	1.328e+00	1.017e+00	8.062e-01	1.103e+00	8.137e-01	5.587e-01	1.032e+00	3.033e+00	2.799e+00	3.140e+00	2.111e+00	1.928e+00	2.214e+00	1.714e+00	1.615e+00	1.802e+00	3.512e+00	3.372e+00	3.672e+00	3.261e+00	3.113e+00	3.338e+00
4.750e+03	1.176e+00	1.104e+00	1.222e+00	1.251e+00	1.180e+00	1.328e+00	9.689e-01	7.683e-01	1.051e+00	8.135e-01	5.524e-01	1.030e+00	2.998e+00	2.752e+00	3.086e+00	2.010e+00	1.890e+00	2.122e+00	1.675e+00	1.579e+00	1.733e+00	3.405e+00	3.254e+00	3.529e+00	nan	nan	nan
5.000e+03	1.164e+00	1.080e+00	1.197e+00	1.251e+00	1.180e+00	1.328e+00	9.187e-01	7.161e-01	1.011e+00	8.050e-01	5.481e-01	1.029e+00	2.919e+00	2.749e+00	3.033e+00	1.983e+00	1.882e+00	2.079e+00	1.662e+00	1.553e+00	1.703e+00	nan	nan	nan	3.175e+00	3.017e+00	3.269e+00
5.250e+03	1.164e+00	1.080e+00	1.197e+00	1.235e+00	1.180e+00	1.328e+00	8.750e-01	6.646e-01	9.631e-01	7.984e-01	5.452e-01	1.026e+00	2.791e+00	2.725e+00	2.967e+00	1.922e+00	1.847e+00	1.987e+00	1.580e+00	1.523e+00	1.679e+00	3.306e+00	3.220e+00	3.420e+00	3.148e+00	2.938e+00	3.240e+00
5.500e+03	1.126e+00	1.073e+00	1.187e+00	1.223e+00	1.179e+00	1.296e+00	8.390e-01	6.390e-01	9.076e-01	7.896e-01	5.434e-01	1.025e+00	2.749e+00	2.707e+00	2.885e+00	1.904e+00	1.847e+00	1.972e+00	1.558e+00	1.473e+00	1.631e+00	nan	nan	nan	3.067e+00	2.913e+00	3.213e+00
5.750e+03	1.119e+00	1.063e+00	1.187e+00	1.221e+00	1.179e+00	1.284e+00	7.797e-01	6.018e-01	8.799e-01	7.864e-01	5.423e-01	1.025e+00	2.735e+00	2.658e+00	2.803e+00	1.880e+00	1.801e+00	1.923e+00	1.525e+00	1.447e+00	1.611e+00	3.277e+00	3.198e+00	3.405e+00	nan	nan	nan
6.000e+03	1.117e+00	1.061e+00	1.176e+00	1.210e+00	1.166e+00	1.251e+00	7.378e-01	5.757e-01	8.622e-01	7.826e-01	5.412e-01	1.024e+00	2.725e+00	2.609e+00	2.803e+00	1.876e+00	1.749e+00	1.896e+00	1.511e+00	1.424e+00	1.602e+00	nan	nan	nan	2.967e+00	2.900e+00	3.095e+00
6.250e+03	1.105e+00	1.061e+00	1.174e+00	1.186e+00	1.166e+00	1.250e+00	6.973e-01	5.540e-01	8.451e-01	7.819e-01	5.400e-01	1.023e+00	2.713e+00	2.608e+00	2.803e+00	1.821e+00	1.720e+00	1.889e+00	1.511e+00	1.424e+00	1.602e+00	3.198e+00	3.089e+00	3.256e+00	2.938e+00	2.780e+00	3.067e+00
6.500e+03	1.105e+00	1.032e+00	1.174e+00	1.186e+00	1.166e+00	1.250e+00	6.772e-01	5.341e-01	7.935e-01	7.812e-01	5.393e-01	1.022e+00	2.687e+00	2.595e+00	2.776e+00	1.749e+00	1.677e+00	1.870e+00	1.496e+00	1.424e+00	1.570e+00	3.151e+00	3.011e+00	3.217e+00	2.835e+00	2.694e+00	2.929e+00
6.750e+03	1.105e+00	1.032e+00	1.174e+00	1.186e+00	1.166e+00	1.250e+00	6.611e-01	5.255e-01	7.763e-01	7.809e-01	5.379e-01	1.021e+00	2.660e+00	2.578e+00	2.754e+00	1.733e+00	1.652e+00	1.814e+00	1.473e+00	1.398e+00	1.523e+00	nan	nan	nan	nan	nan	nan
7.000e+03	1.105e+00	1.032e+00	1.149e+00	1.186e+00	1.160e+00	1.235e+00	6.346e-01	5.037e-01	7.324e-01	7.804e-01	5.368e-01	1.019e+00	2.658e+00	2.567e+00	2.734e+00	1.723e+00	1.652e+00	1.776e+00	1.456e+00	1.391e+00	1.519e+00	3.098e+00	2.900e+00	3.178e+00	2.745e+00	2.689e+00	2.918e+00
7.250e+03	1.105e+00	1.025e+00	1.149e+00	1.186e+00	1.160e+00	1.231e+00	6.135e-01	4.963e-01	7.244e-01	7.791e-01	5.352e-01	1.018e+00	2.609e+00	2.549e+00	2.707e+00	1.707e+00	1.643e+00	1.768e+00	1.447e+00	1.375e+00	1.511e+00	nan	nan	nan	2.719e+00	2.622e+00	2.859e+00
7.500e+03	1.104e+00	1.025e+00	1.136e+00	1.183e+00	1.150e+00	1.223e+00	5.960e-01	4.687e-01	7.189e-01	7.781e-01	5.339e-01	1.017e+00	2.598e+00	2.513e+00	2.693e+00	1.687e+00	1.588e+00	1.731e+00	1.423e+00	1.363e+00	1.501e+00	3.064e+00	2.867e+00	3.135e+00	2.712e+00	2.606e+00	2.790e+00
7.750e+03	1.104e+00	1.025e+00	1.135e+00	1.183e+00	1.150e+00	1.223e+00	5.800e-01	4.544e-01	7.158e-01	7.772e-01	5.327e-01	1.016e+00	2.555e+00	2.509e+00	2.638e+00	1.652e+00	1.553e+00	1.707e+00	1.398e+00	1.327e+00	1.446e+00	nan	nan	nan	nan	nan	nan
8.000e+03	1.104e+00	1.025e+00	1.135e+00	1.183e+00	1.145e+00	1.223e+00	5.731e-01	4.398e-01	6.896e-01	7.768e-01	5.319e-01	1.016e+00	2.537e+00	2.462e+00	2.608e+00	1.620e+00	1.524e+00	1.686e+00	1.391e+00	1.327e+00	1.446e+00	2.974e+00	2.789e+00	3.130e+00	2.667e+00	2.477e+00	2.723e+00
8.250e+03	1.104e+00	1.025e+00	1.135e+00	1.183e+00	1.145e+00	1.223e+00	5.655e-01	4.244e-01	6.824e-01	7.763e-01	5.312e-01	1.016e+00	2.516e+00	2.439e+00	2.602e+00	1.587e+00	1.521e+00	1.673e+00	1.375e+00	1.281e+00	1.442e+00	nan	nan	nan	2.622e+00	2.422e+00	2.692e+00
8.500e+03	1.088e+00	1.025e+00	1.127e+00	1.183e+00	1.145e+00	1.223e+00	5.474e-01	4.094e-01	6.622e-01	7.757e-01	5.306e-01	1.016e+00	2.463e+00	2.407e+00	2.578e+00	1.550e+00	1.485e+00	1.638e+00	1.375e+00	1.281e+00	1.434e+00	2.848e+00	2.722e+00	3.000e+00	2.558e+00	2.342e+00	2.660e+00
8.750e+03	1.085e+00	1.025e+00	1.119e+00	1.180e+00	1.145e+00	1.223e+00	5.376e-01	3.969e-01	6.586e-01	7.752e-01	5.296e-01	1.016e+00	2.453e+00	2.388e+00	2.555e+00	1.524e+00	1.477e+00	1.632e+00	1.365e+00	1.278e+00	1.424e+00	2.821e+00	2.705e+00	2.900e+00	nan	nan	nan
9.000e+03	1.073e+00	1.023e+00	1.115e+00	1.172e+00	1.141e+00	1.223e+00	5.135e-01	3.864e-01	6.442e-01	7.750e-01	5.274e-01	1.016e+00	2.440e+00	2.302e+00	2.539e+00	1.521e+00	1.452e+00	1.607e+00	1.339e+00	1.276e+00	1.424e+00	nan	nan	nan	2.477e+00	2.308e+00	2.573e+00
9.250e+03	1.070e+00	1.023e+00	1.115e+00	1.166e+00	1.141e+00	1.215e+00	4.971e-01	3.753e-01	6.334e-01	7.748e-01	5.265e-01	1.015e+00	2.415e+00	2.276e+00	2.505e+00	1.508e+00	1.437e+00	1.594e+00	1.327e+00	1.260e+00	1.405e+00	2.740e+00	2.624e+00	2.843e+00	2.432e+00	2.308e+00	2.537e+00
9.500e+03	1.070e+00	1.023e+00	1.115e+00	1.166e+00	1.141e+00	1.215e+00	4.711e-01	3.676e-01	5.930e-01	7.745e-01	5.258e-01	1.015e+00	2.407e+00	2.276e+00	2.470e+00	1.491e+00	1.423e+00	1.550e+00	1.323e+00	1.260e+00	1.399e+00	nan	nan	nan	2.378e+00	2.215e+00	2.474e+00
9.750e+03	1.063e+00	1.023e+00	1.115e+00	1.166e+00	1.135e+00	1.215e+00	4.570e-01	3.633e-01	5.744e-01	7.743e-01	5.247e-01	1.015e+00	2.396e+00	2.242e+00	2.453e+00	1.478e+00	1.421e+00	1.543e+00	1.323e+00	1.238e+00	1.390e+00	2.708e+00	2.575e+00	2.830e+00	2.320e+00	2.197e+00	2.435e+00
1.000e+04	1.054e+00	1.011e+00	1.113e+00	1.150e+00	1.092e+00	1.180e+00	4.528e-01	3.485e-01	5.513e-01	7.741e-01	5.238e-01	1.015e+00	2.396e+00	2.242e+00	2.453e+00	1.446e+00	1.401e+00	1.513e+00	1.323e+00	1.238e+00	1.363e+00	nan	nan	nan	nan	nan	nan
1.025e+04	1.054e+00	1.011e+00	1.105e+00	1.146e+00	1.089e+00	1.180e+00	4.487e-01	3.468e-01	5.466e-01	7.740e-01	5.233e-01	1.015e+00	2.376e+00	2.242e+00	2.451e+00	1.437e+00	1.393e+00	1.496e+00	1.316e+00	1.238e+00	1.363e+00	2.679e+00	2.551e+00	2.779e+00	2.237e+00	2.110e+00	2.389e+00
1.050e+04	1.054e+00	1.011e+00	1.105e+00	1.145e+00	1.089e+00	1.178e+00	4.457e-01	3.395e-01	5.358e-01	7.739e-01	5.229e-01	1.015e+00	2.343e+00	2.242e+00	2.415e+00	1.437e+00	1.393e+00	1.494e+00	1.290e+00	1.236e+00	1.362e+00	2.609e+00	2.525e+00	2.708e+00	2.197e+00	2.038e+00	2.331e+00
1.075e+04	1.040e+00	1.011e+00	1.105e+00	1.145e+00	1.089e+00	1.178e+00	4.334e-01	3.334e-01	5.313e-01	7.739e-01	5.226e-01	1.015e+00	2.317e+00	2.199e+00	2.404e+00	1.431e+00	1.393e+00	1.463e+00	1.290e+00	1.236e+00	1.335e+00	nan	nan	nan	2.190e+00	2.032e+00	2.292e+00
1.100e+04	1.040e+00	1.011e+00	1.102e+00	1.145e+00	1.089e+00	1.178e+00	4.258e-01	3.261e-01	5.253e-01	7.738e-01	5.223e-01	1.015e+00	2.288e+00	2.199e+00	2.377e+00	1.421e+00	1.338e+00	1.463e+00	1.281e+00	1.236e+00	1.329e+00	2.575e+00	2.447e+00	2.679e+00	nan	nan	nan
1.125e+04	1.040e+00	1.011e+00	1.102e+00	1.145e+00	1.089e+00	1.177e+00	4.184e-01	3.197e-01	5.223e-01	7.738e-01	5.218e-01	1.015e+00	2.258e+00	2.191e+00	2.358e+00	1.406e+00	1.328e+00	1.455e+00	1.278e+00	1.218e+00	1.321e+00	nan	nan	nan	2.173e+00	2.032e+00	2.197e+00
1.150e+04	1.040e+00	1.011e+00	1.102e+00	1.141e+00	1.068e+00	1.177e+00	4.136e-01	3.098e-01	5.082e-01	7.737e-01	5.212e-01	1.015e+00	2.242e+00	2.190e+00	2.329e+00	1.401e+00	1.327e+00	1.446e+00	1.276e+00	1.217e+00	1.321e+00	2.551e+00	2.399e+00	2.624e+00	2.158e+00	2.032e+00	2.197e+00
1.175e+04	1.032e+00	1.011e+00	1.102e+00	1.141e+00	1.068e+00	1.177e+00	4.086e-01	3.056e-01	5.026e-01	7.737e-01	5.204e-01	1.015e+00	2.235e+00	2.188e+00	2.304e+00	1.401e+00	1.327e+00	1.444e+00	1.276e+00	1.217e+00	1.320e+00	nan	nan	nan	2.125e+00	2.015e+00	2.197e+00
1.200e+04	1.032e+00	1.004e+00	1.088e+00	1.135e+00	1.062e+00	1.177e+00	4.068e-01	2.919e-01	4.929e-01	7.736e-01	5.195e-01	1.015e+00	2.233e+00	2.188e+00	2.279e+00	1.401e+00	1.325e+00	1.444e+00	1.276e+00	1.217e+00	1.316e+00	2.465e+00	2.271e+00	2.575e+00	nan	nan	nan
1.225e+04	1.032e+00	9.973e-01	1.073e+00	1.135e+00	1.062e+00	1.177e+00	4.037e-01	2.872e-01	4.920e-01	7.736e-01	5.184e-01	1.015e+00	2.210e+00	2.149e+00	2.273e+00	1.393e+00	1.325e+00	1.437e+00	1.272e+00	1.217e+00	1.303e+00	2.399e+00	2.265e+00	2.468e+00	2.110e+00	2.006e+00	2.174e+00
1.250e+04	1.032e+00	9.973e-01	1.070e+00	1.135e+00	1.062e+00	1.177e+00	3.988e-01	2.836e-01	4.859e-01	7.736e-01	5.175e-01	1.015e+00	2.205e+00	2.141e+00	2.273e+00	1.376e+00	1.295e+00	1.423e+00	1.272e+00	1.217e+00	1.303e+00	nan	nan	nan	2.051e+00	1.946e+00	2.158e+00
1.275e+04	1.027e+00	9.973e-01	1.063e+00	1.135e+00	1.062e+00	1.177e+00	3.974e-01	2.809e-01	4.817e-01	7.736e-01	5.166e-01	1.015e+00	2.190e+00	2.115e+00	2.235e+00	1.338e+00	1.292e+00	1.421e+00	1.262e+00	1.217e+00	1.297e+00	2.328e+00	2.236e+00	2.445e+00	2.032e+00	1.923e+00	2.122e+00
1.300e+04	1.027e+00	9.973e-01	1.063e+00	1.135e+00	1.062e+00	1.166e+00	3.878e-01	2.774e-01	4.776e-01	7.736e-01	5.161e-01	1.015e+00	2.189e+00	2.092e+00	2.235e+00	1.336e+00	1.291e+00	1.419e+00	1.260e+00	1.217e+00	1.297e+00	nan	nan	nan	nan	nan	nan
1.325e+04	1.027e+00	9.973e-01	1.063e+00	1.135e+00	1.062e+00	1.166e+00	3.811e-01	2.726e-01	4.739e-01	7.736e-01	5.154e-01	1.015e+00	2.157e+00	2.083e+00	2.233e+00	1.336e+00	1.287e+00	1.394e+00	1.260e+00	1.217e+00	1.297e+00	2.271e+00	2.210e+00	2.443e+00	2.006e+00	1.923e+00	2.063e+00
1.350e+04	1.026e+00	9.973e-01	1.063e+00	1.103e+00	1.062e+00	1.166e+00	3.762e-01	2.703e-01	4.704e-01	7.736e-01	5.148e-01	1.015e+00	2.157e+00	2.078e+00	2.210e+00	1.336e+00	1.287e+00	1.394e+00	1.260e+00	1.217e+00	1.295e+00	nan	nan	nan	1.976e+00	1.876e+00	2.047e+00
1.375e+04	1.026e+00	9.973e-01	1.063e+00	1.103e+00	1.062e+00	1.166e+00	3.724e-01	2.676e-01	4.686e-01	7.736e-01	5.148e-01	1.015e+00	2.157e+00	2.078e+00	2.210e+00	1.334e+00	1.287e+00	1.394e+00	1.260e+00	1.217e+00	1.281e+00	2.236e+00	2.138e+00	2.312e+00	1.965e+00	1.862e+00	2.018e+00
1.400e+04	1.026e+00	9.973e-01	1.063e+00	1.103e+00	1.062e+00	1.150e+00	3.670e-01	2.650e-01	4.668e-01	7.736e-01	5.148e-01	1.015e+00	2.145e+00	2.078e+00	2.210e+00	1.321e+00	1.280e+00	1.368e+00	1.255e+00	1.210e+00	1.281e+00	2.236e+00	2.125e+00	2.296e+00	nan	nan	nan
1.425e+04	1.026e+00	9.973e-01	1.063e+00	1.103e+00	1.062e+00	1.150e+00	3.611e-01	2.617e-01	4.653e-01	7.735e-01	5.147e-01	1.015e+00	2.135e+00	2.062e+00	2.205e+00	1.321e+00	1.278e+00	1.368e+00	1.241e+00	1.210e+00	1.281e+00	nan	nan	nan	1.923e+00	1.862e+00	2.007e+00
1.450e+04	1.025e+00	9.706e-01	1.062e+00	1.103e+00	1.062e+00	1.150e+00	3.579e-01	2.588e-01	4.500e-01	7.735e-01	5.147e-01	1.015e+00	2.088e+00	2.015e+00	2.191e+00	1.295e+00	1.224e+00	1.351e+00	1.239e+00	1.210e+00	1.278e+00	2.197e+00	2.094e+00	2.241e+00	1.894e+00	1.789e+00	1.976e+00
1.475e+04	1.025e+00	9.706e-01	1.062e+00	1.103e+00	1.062e+00	1.145e+00	3.565e-01	2.555e-01	4.495e-01	7.735e-01	5.147e-01	1.015e+00	2.079e+00	2.015e+00	2.145e+00	1.295e+00	1.224e+00	1.351e+00	1.239e+00	1.210e+00	1.278e+00	nan	nan	nan	1.894e+00	1.789e+00	1.956e+00
1.500e+04	1.025e+00	9.688e-01	1.060e+00	1.100e+00	1.062e+00	1.145e+00	3.482e-01	2.527e-01	4.471e-01	7.735e-01	5.147e-01	1.015e+00	2.079e+00	2.015e+00	2.135e+00	1.295e+00	1.224e+00	1.336e+00	1.238e+00	1.197e+00	1.278e+00	2.183e+00	2.054e+00	2.215e+00	nan	nan	nan
1.525e+04	1.025e+00	9.688e-01	1.060e+00	1.092e+00	1.062e+00	1.145e+00	3.431e-01	2.516e-01	4.455e-01	7.735e-01	5.147e-01	1.015e+00	2.079e+00	2.015e+00	2.134e+00	1.295e+00	1.224e+00	1.336e+00	1.238e+00	1.197e+00	1.278e+00	nan	nan	nan	1.876e+00	1.772e+00	1.939e+00
1.550e+04	1.025e+00	9.688e-01	1.060e+00	1.092e+00	1.062e+00	1.144e+00	3.299e-01	2.501e-01	4.438e-01	7.735e-01	5.147e-01	1.015e+00	2.079e+00	2.015e+00	2.134e+00	1.291e+00	1.217e+00	1.336e+00	1.238e+00	1.197e+00	1.278e+00	2.137e+00	2.000e+00	2.197e+00	1.864e+00	1.759e+00	1.914e+00
1.575e+04	1.025e+00	9.688e-01	1.060e+00	1.092e+00	1.062e+00	1.144e+00	3.233e-01	2.490e-01	4.431e-01	7.735e-01	5.147e-01	1.015e+00	2.079e+00	2.006e+00	2.131e+00	1.284e+00	1.217e+00	1.328e+00	1.238e+00	1.197e+00	1.278e+00	nan	nan	nan	1.841e+00	1.688e+00	1.864e+00
1.600e+04	1.025e+00	9.688e-01	1.056e+00	1.092e+00	1.062e+00	1.144e+00	3.166e-01	2.457e-01	4.416e-01	7.735e-01	5.147e-01	1.015e+00	2.078e+00	2.006e+00	2.131e+00	1.284e+00	1.217e+00	1.321e+00	1.238e+00	1.197e+00	1.278e+00	2.059e+00	1.971e+00	2.194e+00	1.804e+00	1.687e+00	1.864e+00
1.625e+04	1.025e+00	9.688e-01	1.056e+00	1.092e+00	1.062e+00	1.144e+00	3.117e-01	2.440e-01	4.409e-01	7.735e-01	5.147e-01	1.015e+00	2.055e+00	1.977e+00	2.115e+00	1.284e+00	1.217e+00	1.319e+00	1.238e+00	1.197e+00	1.278e+00	2.025e+00	1.934e+00	2.094e+00	nan	nan	nan
1.650e+04	1.025e+00	9.688e-01	1.056e+00	1.092e+00	1.062e+00	1.141e+00	3.100e-01	2.410e-01	4.388e-01	7.735e-01	5.147e-01	1.015e+00	2.051e+00	1.964e+00	2.115e+00	1.281e+00	1.217e+00	1.319e+00	1.238e+00	1.197e+00	1.278e+00	nan	nan	nan	1.736e+00	1.682e+00	1.841e+00
1.675e+04	1.025e+00	9.688e-01	1.056e+00	1.092e+00	1.062e+00	1.141e+00	3.094e-01	2.385e-01	4.383e-01	7.735e-01	5.147e-01	1.015e+00	2.051e+00	1.964e+00	2.115e+00	1.280e+00	1.197e+00	1.310e+00	1.238e+00	1.197e+00	1.278e+00	1.991e+00	1.864e+00	2.050e+00	1.734e+00	1.672e+00	1.833e+00
1.700e+04	1.025e+00	9.640e-01	1.054e+00	1.092e+00	1.062e+00	1.141e+00	3.084e-01	2.377e-01	4.374e-01	7.735e-01	5.147e-01	1.015e+00	2.024e+00	1.948e+00	2.097e+00	1.264e+00	1.194e+00	1.302e+00	1.238e+00	1.197e+00	1.276e+00	nan	nan	nan	1.710e+00	1.672e+00	1.789e+00
1.725e+04	1.025e+00	9.640e-01	1.049e+00	1.092e+00	1.062e+00	1.141e+00	3.073e-01	2.371e-01	4.361e-01	7.735e-01	5.147e-01	1.015e+00	2.016e+00	1.937e+00	2.088e+00	1.264e+00	1.183e+00	1.300e+00	1.238e+00	1.197e+00	1.270e+00	1.971e+00	1.814e+00	2.043e+00	nan	nan	nan
