evals.q.250.	_.mt.100.3.ga.best.fitness	_.mt.100.3.ga.best.fitness.min	_.mt.100.3.ga.best.fitness.max	_.mt.100.3.ga.33.best.fitness	_.mt.100.3.ga.33.best.fitness.min	_.mt.100.3.ga.33.best.fitness.max	_.mt.100.3.me.2.best.fitness	_.mt.100.3.me.2.best.fitness.min	_.mt.100.3.me.2.best.fitness.max	_.mt.100.3.cabea.e.11.best.fitness	_.mt.100.3.cabea.e.11.best.fitness.min	_.mt.100.3.cabea.e.11.best.fitness.max	_.mt.100.3.cabea.cc.11.best.fitness	_.mt.100.3.cabea.cc.11.best.fitness.min	_.mt.100.3.cabea.cc.11.best.fitness.max	_.mt.100.3.cabea.e.21.best.fitness	_.mt.100.3.cabea.e.21.best.fitness.min	_.mt.100.3.cabea.e.21.best.fitness.max	_.mt.100.3.cabea.cc.21.best.fitness	_.mt.100.3.cabea.cc.21.best.fitness.min	_.mt.100.3.cabea.cc.21.best.fitness.max
4.200e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.500e-01	2.400e-01	2.600e-01	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	4.400e-01	4.300e-01	4.500e-01	3.600e-01	3.500e-01	3.800e-01
4.225e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.500e-01	2.400e-01	2.600e-01	2.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	4.400e-01	4.200e-01	4.500e-01	nan	nan	nan
4.250e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.500e-01	2.400e-01	2.600e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.600e-01	3.500e-01	3.800e-01
4.275e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.500e-01	2.400e-01	2.600e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	4.300e-01	4.200e-01	4.400e-01	3.600e-01	3.400e-01	3.700e-01
4.300e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.500e-01	2.300e-01	2.600e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.600e-01	3.300e-01	3.700e-01
4.325e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.500e-01	2.300e-01	2.600e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	4.300e-01	4.200e-01	4.400e-01	nan	nan	nan
4.350e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.500e-01	2.300e-01	2.600e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.500e-01	3.300e-01	3.600e-01
4.375e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.300e-01	2.600e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	4.300e-01	4.200e-01	4.400e-01	3.400e-01	3.200e-01	3.600e-01
4.400e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.300e-01	2.600e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	4.300e-01	4.100e-01	4.400e-01	3.400e-01	3.200e-01	3.500e-01
4.425e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.300e-01	2.600e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	nan	nan	nan
4.450e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.300e-01	2.500e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	4.300e-01	4.100e-01	4.300e-01	3.400e-01	3.200e-01	3.400e-01
4.475e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.300e-01	2.500e-01	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.300e-01	3.100e-01	3.400e-01
4.500e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.300e-01	2.500e-01	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	4.200e-01	4.100e-01	4.300e-01	3.300e-01	3.100e-01	3.400e-01
4.525e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.300e-01	2.500e-01	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	nan	nan	nan
4.550e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.200e-01	2.500e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	4.200e-01	4.000e-01	4.300e-01	3.300e-01	3.100e-01	3.300e-01
4.575e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.200e-01	2.500e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	4.100e-01	4.000e-01	4.200e-01	3.300e-01	3.100e-01	3.300e-01
4.600e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.200e-01	2.500e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.200e-01	3.100e-01	3.300e-01
4.625e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.400e-01	2.200e-01	2.500e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	4.100e-01	3.900e-01	4.200e-01	nan	nan	nan
4.650e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.200e-01	2.500e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.200e-01	3.000e-01	3.300e-01
4.675e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.200e-01	2.500e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	4.100e-01	3.900e-01	4.200e-01	3.200e-01	3.000e-01	3.300e-01
4.700e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.200e-01	2.500e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.200e-01	2.900e-01	3.300e-01
4.725e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.200e-01	2.500e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	4.000e-01	3.900e-01	4.200e-01	nan	nan	nan
4.750e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.200e-01	2.500e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.200e-01	2.900e-01	3.200e-01
4.775e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.200e-01	2.400e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	4.000e-01	3.900e-01	4.100e-01	3.200e-01	2.900e-01	3.200e-01
4.800e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.100e-01	2.400e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	4.000e-01	3.800e-01	4.100e-01	3.200e-01	2.900e-01	3.200e-01
4.825e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.100e-01	2.400e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.100e-01	2.800e-01	3.200e-01
4.850e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.100e-01	2.400e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	4.000e-01	3.800e-01	4.100e-01	nan	nan	nan
4.875e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.100e-01	2.400e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.100e-01	2.800e-01	3.200e-01
4.900e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.300e-01	2.100e-01	2.400e-01	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	4.000e-01	3.800e-01	4.100e-01	3.100e-01	2.800e-01	3.200e-01
4.925e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.200e-01	2.100e-01	2.400e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.100e-01	2.800e-01	3.100e-01
4.950e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.200e-01	2.000e-01	2.400e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.900e-01	3.800e-01	4.000e-01	nan	nan	nan
4.975e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.200e-01	2.000e-01	2.400e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.900e-01	3.700e-01	4.000e-01	3.000e-01	2.700e-01	3.100e-01
5.000e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.200e-01	2.000e-01	2.400e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	3.000e-01	2.700e-01	3.100e-01
5.025e+04	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.800e-01	3.700e-01	4.000e-01	nan	nan	nan
