evals.q.250.	_.mt.25.3.ga.best.fitness	_.mt.25.3.ga.best.fitness.min	_.mt.25.3.ga.best.fitness.max	_.mt.25.3.ga.33.best.fitness	_.mt.25.3.ga.33.best.fitness.min	_.mt.25.3.ga.33.best.fitness.max	_.mt.25.3.me.2.best.fitness	_.mt.25.3.me.2.best.fitness.min	_.mt.25.3.me.2.best.fitness.max	_.mt.25.3.cabea.e.11.best.fitness	_.mt.25.3.cabea.e.11.best.fitness.min	_.mt.25.3.cabea.e.11.best.fitness.max	_.mt.25.3.cabea.cc.11.best.fitness	_.mt.25.3.cabea.cc.11.best.fitness.min	_.mt.25.3.cabea.cc.11.best.fitness.max	_.mt.25.3.cabea.e.21.best.fitness	_.mt.25.3.cabea.e.21.best.fitness.min	_.mt.25.3.cabea.e.21.best.fitness.max	_.mt.25.3.cabea.cc.21.best.fitness	_.mt.25.3.cabea.cc.21.best.fitness.min	_.mt.25.3.cabea.cc.21.best.fitness.max
4.525e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	nan	nan	nan
4.550e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	4.000e-02	8.000e-02	0.000e+00	0.000e+00	0.000e+00
4.575e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	4.000e-02	4.000e-02	0.000e+00	0.000e+00	0.000e+00
4.600e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	0.000e+00	0.000e+00	0.000e+00
4.625e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	4.000e-02	4.000e-02	nan	nan	nan
4.650e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	0.000e+00	0.000e+00	0.000e+00
4.675e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	4.000e-02	4.000e-02	0.000e+00	0.000e+00	0.000e+00
4.700e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	0.000e+00	0.000e+00	0.000e+00
4.725e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	0.000e+00	4.000e-02	nan	nan	nan
4.750e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	0.000e+00	0.000e+00	0.000e+00
4.775e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	0.000e+00
4.800e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	0.000e+00
4.825e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	0.000e+00	0.000e+00	0.000e+00
4.850e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	0.000e+00	4.000e-02	nan	nan	nan
4.875e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	0.000e+00	0.000e+00	0.000e+00
4.900e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.200e-01	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	0.000e+00
4.925e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.000e-02	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	0.000e+00	0.000e+00	0.000e+00
4.950e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.000e-02	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	0.000e+00	4.000e-02	nan	nan	nan
4.975e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.000e-02	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	0.000e+00
5.000e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.000e-02	8.000e-02	1.200e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	nan	nan	nan	0.000e+00	0.000e+00	0.000e+00
5.025e+04	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.000e+00	0.000e+00	4.000e-02	nan	nan	nan
